kid,value,idf
"1790","510","1"
"1791","192","1"
"1792","180","1"
"1793","386","1"
"1793","581","2"
"1794","594","1"
"1794","431","6"
"1795","49","1"
"1795","371","1"
"1795","102","2"
"1795","440","1"
"1795","555","1"
"1795","223","1"
"1795","383","1"
"1796","136","1"
"1797","224","1"
"1798","641","1"
"1798","387","1"
"1798","643","1"
"1798","519","1"
"1798","8","1"
"1798","393","1"
"1798","10","2"
"1798","523","2"
"1798","15","1"
"1798","399","1"
"1798","17","1"
"1798","20","1"
"1798","408","1"
"1798","27","1"
"1798","539","1"
"1798","289","1"
"1798","421","1"
"1798","168","1"
"1798","41","1"
"1798","553","2"
"1798","298","1"
"1798","44","1"
"1798","173","1"
"1798","558","2"
"1798","48","1"
"1798","178","1"
"1798","575","1"
"1798","65","2"
"1798","322","1"
"1798","323","1"
"1798","581","1"
"1798","70","1"
"1798","199","1"
"1798","456","2"
"1798","202","2"
"1798","588","2"
"1798","461","1"
"1798","467","1"
"1798","595","1"
"1798","596","1"
"1798","213","1"
"1798","89","1"
"1798","354","1"
"1798","102","1"
"1798","358","1"
"1798","359","2"
"1798","365","1"
"1798","493","1"
"1798","495","2"
"1798","501","1"
"1798","120","1"
"1798","508","1"
"1798","383","1"
"1799","177","1"
"1800","97","1"
"1800","481","3"
"1800","322","1"
"1800","36","1"
"1800","292","2"
"1800","548","1"
"1800","80","2"
"1800","273","1"
"1800","499","1"
"1800","631","2"
"1800","57","1"
"1800","249","1"
"1800","123","1"
"1801","497","1"
"1801","179","2"
"1801","442","1"
"1801","107","1"
"1801","462","1"
"1802","198","8"
"1803","131","2"
"1803","563","1"
"1804","91","1"
"1805","508","1"
"1806","225","1"
"1806","133","1"
"1806","360","1"
"1807","420","1"
"1807","452","1"
"1807","69","1"
"1807","326","2"
"1807","486","1"
"1807","364","1"
"1807","237","1"
"1807","303","1"
"1807","623","1"
"1807","48","1"
"1807","593","2"
"1807","152","1"
"1807","344","1"
"1807","568","1"
"1807","249","8"
"1807","377","1"
"1807","379","1"
"1807","607","6"
"1808","576","1"
"1808","129","1"
"1808","322","1"
"1808","451","1"
"1808","72","1"
"1808","265","2"
"1808","141","1"
"1808","144","3"
"1808","209","1"
"1808","273","2"
"1808","529","1"
"1808","468","1"
"1808","214","1"
"1808","153","1"
"1808","409","1"
"1808","155","1"
"1808","29","1"
"1808","222","1"
"1808","36","1"
"1808","232","1"
"1808","489","1"
"1808","365","2"
"1808","493","1"
"1808","305","1"
"1808","627","1"
"1808","500","1"
"1808","628","1"
"1808","566","1"
"1808","630","1"
"1808","312","1"
"1808","442","1"
"1808","506","1"
"1808","509","2"
"1809","256","1"
"1809","194","1"
"1809","183","5"
"1809","73","2"
"1809","473","7"
"1809","601","1"
"1809","139","3"
"1809","539","2"
"1809","571","1"
"1809","76","2"
"1809","29","1"
"1810","363","1"
"1810","189","1"
"1811","37","1"
"1812","594","5"
"1812","515","1"
"1813","112","6"
"1814","386","2"
"1814","119","1"
"1814","24","3"
"1814","252","2"
"1815","394","1"
"1816","370","1"
"1816","617","1"
"1816","303","1"
"1817","242","2"
"1818","339","1"
"1818","293","1"
"1818","70","1"
"1818","347","1"
"1818","173","1"
"1819","206","1"
"1820","219","1"
"1821","531","2"
"1821","426","4"
"1822","312","1"
"1823","305","1"
"1823","417","3"
"1823","42","5"
"1824","587","3"
"1825","307","2"
"1826","240","1"
"1826","260","2"
"1826","166","1"
"1826","534","2"
"1826","268","1"
"1826","333","1"
"1827","558","2"
"1828","574","1"
"1829","174","8"
"1829","622","1"
"1830","171","1"
"1831","552","1"
"1832","622","1"
"1833","570","2"
"1834","114","1"
"1835","612","2"
"1835","422","1"
"1835","456","1"
"1836","290","1"
"1836","131","1"
"1836","627","1"
"1836","404","1"
"1836","407","1"
"1836","521","4"
"1836","332","2"
"1837","506","1"
"1838","436","11"
"1839","639","1"
"1840","228","11"
"1840","104","1"
"1840","264","1"
"1840","504","1"
"1840","393","1"
"1841","483","1"
"1842","256","1"
"1842","515","4"
"1842","599","1"
"1842","601","5"
"1842","139","1"
"1843","194","1"
"1844","240","1"
"1844","260","1"
"1844","166","1"
"1845","220","1"
"1846","512","2"
"1846","608","1"
"1846","193","1"
"1846","577","1"
"1846","418","1"
"1846","358","1"
"1846","486","1"
"1846","295","1"
"1846","200","2"
"1846","264","1"
"1846","427","2"
"1846","460","4"
"1846","365","1"
"1846","144","1"
"1846","305","1"
"1846","306","1"
"1846","276","2"
"1846","628","1"
"1846","249","1"
"1846","377","1"
"1846","378","1"
"1846","604","3"
"1846","510","1"
"1847","354","2"
"1847","323","2"
"1847","515","1"
"1847","293","1"
"1847","421","4"
"1847","39","6"
"1847","72","2"
"1847","233","3"
"1847","172","1"
"1847","237","1"
"1847","81","6"
"1847","177","1"
"1847","305","5"
"1847","20","4"
"1847","24","1"
"1847","440","3"
"1847","633","1"
"1847","605","1"
"1847","543","2"
"1848","285","3"
"1849","123","3"
"1850","76","10"
"1851","173","1"
"1852","558","1"
"1853","197","1"
"1854","130","1"
"1854","195","1"
"1854","515","1"
"1854","71","2"
"1854","199","1"
"1854","393","1"
"1854","556","2"
"1854","337","1"
"1854","597","1"
"1854","599","1"
"1854","344","2"
"1854","285","4"
"1854","574","1"
"1855","609","3"
"1856","612","1"
"1857","133","5"
"1858","593","1"
"1858","598","1"
"1858","360","1"
"1859","144","2"
"1860","496","1"
"1861","17","6"
"1861","233","8"
"1862","619","1"
"1863","502","1"
"1864","88","1"
"1864","463","1"
"1865","91","4"
"1865","415","4"
"1866","326","9"
"1866","303","9"
"1867","645","1"
"1868","403","1"
"1868","534","1"
"1868","574","1"
"1869","163","1"
"1870","266","1"
"1871","581","17"
"1871","540","6"
"1872","527","1"
"1873","336","1"
"1874","628","1"
"1875","343","1"
"1876","92","6"
"1876","110","1"
"1877","369","1"
"1877","467","7"
"1877","198","1"
"1878","281","1"
"1879","209","1"
"1879","210","1"
"1879","75","2"
"1880","70","6"
"1880","152","1"
"1881","557","1"
"1882","478","1"
"1883","453","1"
"1883","326","1"
"1883","456","5"
"1883","586","1"
"1883","526","1"
"1883","399","6"
"1883","464","1"
"1883","600","1"
"1883","345","1"
"1883","607","1"
"1883","162","1"
"1883","290","1"
"1883","99","1"
"1883","356","1"
"1883","358","1"
"1883","295","2"
"1883","296","1"
"1883","369","1"
"1883","434","1"
"1883","627","1"
"1883","181","2"
"1883","501","1"
"1883","502","1"
"1883","250","1"
"1883","123","1"
"1883","507","1"
"1883","62","1"
"1883","63","1"
"1883","511","1"
"1884","134","1"
"1884","534","1"
"1885","224","1"
"1885","257","1"
"1885","99","1"
"1885","387","1"
"1885","547","1"
"1885","229","2"
"1885","357","1"
"1885","517","1"
"1885","104","1"
"1885","458","1"
"1885","397","1"
"1885","110","1"
"1885","304","1"
"1885","19","1"
"1885","595","2"
"1885","183","1"
"1885","311","1"
"1885","343","1"
"1885","471","1"
"1885","345","2"
"1885","347","1"
"1885","285","1"
"1885","447","1"
"1886","386","1"
"1886","482","1"
"1887","91","5"
"1888","393","1"
"1889","356","3"
"1890","602","1"
"1891","304","1"
"1892","640","1"
"1892","177","4"
"1892","385","2"
"1892","386","1"
"1892","531","7"
"1892","333","2"
"1892","541","3"
"1893","97","1"
"1893","337","1"
"1893","36","1"
"1893","644","1"
"1893","150","1"
"1893","471","1"
"1893","636","1"
"1894","137","1"
"1895","307","3"
"1896","225","1"
"1896","417","9"
"1896","481","2"
"1896","513","2"
"1896","610","3"
"1896","323","2"
"1896","515","1"
"1896","230","2"
"1896","264","3"
"1896","233","4"
"1896","172","1"
"1896","237","1"
"1896","397","6"
"1896","112","4"
"1896","337","1"
"1896","369","1"
"1896","377","1"
"1896","318","10"
"1896","543","2"
"1897","418","3"
"1898","34","2"
"1898","612","3"
"1898","134","2"
"1898","342","3"
"1898","550","1"
"1898","631","4"
"1898","90","1"
"1898","506","1"
"1898","639","1"
"1899","399","2"
"1900","129","2"
"1900","481","2"
"1900","546","4"
"1900","610","3"
"1900","515","1"
"1900","198","3"
"1900","264","3"
"1900","233","2"
"1900","268","2"
"1900","496","1"
"1900","305","5"
"1900","403","1"
"1900","504","2"
"1900","478","3"
"1901","91","1"
"1901","590","1"
"1902","0","1"
"1902","16","6"
"1902","1","4"
"1902","483","3"
"1902","149","2"
"1902","502","6"
"1902","518","2"
"1902","394","1"
"1902","461","1"
"1902","78","4"
"1903","84","1"
"1903","390","1"
"1903","535","4"
"1903","296","2"
"1904","230","1"
"1904","566","8"
"1904","217","3"
"1904","233","3"
"1905","527","3"
"1906","260","1"
"1907","48","1"
"1907","89","2"
"1907","510","1"
"1908","178","1"
"1908","355","6"
"1908","360","3"
"1908","491","1"
"1909","148","1"
"1910","566","12"
"1911","371","4"
"1911","424","1"
"1911","458","6"
"1911","367","1"
"1912","97","1"
"1913","549","1"
"1913","296","1"
"1913","266","1"
"1913","554","1"
"1913","555","1"
"1913","621","1"
"1913","15","1"
"1913","401","1"
"1913","466","1"
"1913","403","1"
"1913","596","1"
"1913","23","8"
"1913","343","3"
"1913","89","2"
"1913","189","1"
"1913","574","2"
"1914","458","3"
"1915","502","1"
"1915","458","8"
"1916","12","3"
"1917","137","2"
"1917","185","1"
"1917","475","1"
"1918","104","3"
"1918","537","1"
"1919","490","1"
"1920","19","1"
"1920","339","1"
"1920","152","1"
"1920","376","1"
"1920","57","1"
"1920","155","7"
"1921","97","1"
"1921","531","1"
"1921","72","1"
"1921","552","1"
"1921","251","2"
"1921","493","1"
"1921","126","1"
"1922","242","2"
"1922","275","1"
"1922","483","2"
"1922","220","2"
"1922","365","1"
"1922","15","1"
"1923","229","1"
"1924","225","1"
"1925","127","1"
"1926","370","1"
"1926","489","1"
"1926","42","1"
"1927","256","1"
"1927","133","1"
"1927","599","1"
"1927","600","1"
"1927","601","5"
"1927","139","1"
"1928","81","6"
"1928","403","1"
"1929","336","1"
"1929","401","1"
"1929","634","1"
"1930","107","1"
"1931","240","2"
"1931","522","2"
"1931","251","2"
"1931","126","1"
"1931","543","2"
"1932","84","1"
"1932","452","1"
"1932","390","2"
"1932","281","4"
"1932","31","1"
"1933","162","1"
"1933","403","1"
"1933","260","1"
"1933","308","3"
"1933","197","2"
"1933","501","1"
"1933","381","2"
"1933","14","2"
"1934","197","1"
"1935","416","1"
"1936","343","1"
"1937","343","1"
"1938","99","1"
"1938","233","4"
"1938","570","5"
"1939","374","1"
"1940","643","4"
"1940","54","1"
"1941","246","2"
"1942","322","1"
"1942","259","1"
"1942","549","1"
"1942","102","1"
"1942","486","1"
"1942","39","1"
"1942","135","1"
"1942","139","2"
"1942","397","1"
"1942","493","1"
"1942","567","5"
"1942","504","1"
"1942","345","1"
"1942","30","1"
"1943","259","1"
"1944","112","1"
"1944","280","1"
"1944","379","1"
"1945","473","5"
"1946","65","2"
"1946","369","2"
"1946","77","1"
"1947","191","3"
"1948","173","1"
"1949","586","1"
"1950","433","1"
"1951","258","3"
"1952","433","1"
"1953","463","2"
"1954","272","1"
"1954","33","2"
"1954","436","3"
"1954","69","5"
"1954","86","2"
